max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,1.942863941192627,524288,4194304,32.0,0.02441096305847168,0.9680721085635324,0.00034117698669433594,0.3195982215335719,OK
8,512,0.01,1.844628095626831,524288,4194304,32.0,0.022500991821289062,0.9680721085635324,0.00032401084899902344,0.3195982215335719,OK
8,512,0.001,1.8836321830749512,524288,4194304,32.0,0.022609949111938477,0.9680721085635324,0.0003058910369873047,0.3195982215335719,OK
8,512,0.0001,1.8084652423858643,524288,4194304,32.0,0.02554178237915039,0.9680721085635324,0.0003249645233154297,0.3195982215335719,OK
8,512,1e-05,1.8657188415527344,524288,4194304,32.0,0.022829055786132812,0.9680721085635324,0.00032901763916015625,0.3195982215335719,OK
8,512,1e-06,1.8808081150054932,524288,4194304,32.0,0.02277684211730957,0.9680721085635324,0.0003337860107421875,0.3195982215335719,OK
16,512,0.1,2.1049890518188477,1048576,8388608,16.0,0.024597883224487305,0.9389072038248112,0.0004782676696777344,0.2860850852916255,OK
16,512,0.01,1.8372750282287598,1048576,8388608,16.0,0.0244600772857666,0.9389072038248112,0.00045013427734375,0.2860850852916255,OK
16,512,0.001,1.891693115234375,1048576,8388608,16.0,0.024167776107788086,0.9389072038248112,0.00043702125549316406,0.2860850852916255,OK
16,512,0.0001,1.860302209854126,1048576,8388608,16.0,0.02332305908203125,0.9389072038248112,0.0004849433898925781,0.2860850852916255,OK
16,512,1e-05,1.8771226406097412,1048576,8388608,16.0,0.02409195899963379,0.9389072038248112,0.00045108795166015625,0.2860850852916255,OK
16,512,1e-06,1.8434779644012451,1048576,8388608,16.0,0.023298025131225586,0.9389072038248112,0.0004229545593261719,0.2860850852916255,OK
8,256,0.1,1.8837840557098389,1048576,8388608,16.0,0.020212888717651367,0.940352292120623,0.0008618831634521484,0.5424970510930451,OK
8,256,0.01,1.7503538131713867,1048576,8388608,16.0,0.02007293701171875,0.940352292120623,0.0008630752563476562,0.5424970510930451,OK
8,256,0.001,1.68772292137146,1048576,8388608,16.0,0.019068002700805664,0.940352292120623,0.000865936279296875,0.5424970510930451,OK
8,256,0.0001,1.9606502056121826,1048576,8388608,16.0,0.019166946411132812,0.940352292120623,0.0008509159088134766,0.5424970510930451,OK
