max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
1,256,128,3.824934720993042,21196800,169574400,2.1271497584541064,0.11367201805114746,0.9927775464759395,0.00418400764465332,0.37171160298482,OK
2,256,128,3.7831521034240723,21196800,169574400,2.1271497584541064,0.11204314231872559,0.9927775464759395,0.0026853084564208984,0.37171160298482,OK
4,256,128,3.8714840412139893,21196800,169574400,2.1271497584541064,0.11008477210998535,0.9927775464759395,0.003155946731567383,0.37171160298482,OK
8,256,128,3.857837200164795,21196800,169574400,2.1271497584541064,0.1108248233795166,0.9927775464759395,0.0028829574584960938,0.37171160298482,OK
1,128,128,3.1927807331085205,21422080,171376640,2.1047801147227534,0.11073088645935059,0.9897381184519957,0.005541801452636719,0.4313642465159976,OK
2,128,128,3.164296865463257,21422080,171376640,2.1047801147227534,0.10867905616760254,0.9897381184519957,0.005670785903930664,0.4313642465159976,OK
4,128,128,3.254652976989746,21422080,171376640,2.1047801147227534,0.11237502098083496,0.9897381184519957,0.005511283874511719,0.4313642465159976,OK
8,128,128,3.238881826400757,21422080,171376640,2.1047801147227534,0.10910487174987793,0.9897381184519957,0.00553584098815918,0.4313642465159976,OK
1,64,128,2.5222957134246826,22900736,183205888,1.9688785548202468,0.10488200187683105,0.9823877516913859,0.01270914077758789,0.6937935721146777,OK
2,64,128,2.4882709980010986,22900736,183205888,1.9688785548202468,0.10788083076477051,0.9823877516913859,0.012993097305297852,0.6937935721146777,OK
4,64,128,2.594801902770996,22900736,183205888,1.9688785548202468,0.11499190330505371,0.9823877516913859,0.013132810592651367,0.6937935721146777,OK
8,64,128,2.3099911212921143,22900736,183205888,1.9688785548202468,0.10587787628173828,0.9823877516913859,0.013083934783935547,0.6937935721146777,OK
1,32,128,1.932403802871704,23781376,190251008,1.8959696865311746,0.11012887954711914,0.9665591821632654,0.03471493721008301,0.8202053075538778,OK
2,32,128,1.9185359477996826,23781376,190251008,1.8959696865311746,0.10865426063537598,0.9665591821632654,0.034336090087890625,0.8202053075538778,OK
4,32,128,1.9116029739379883,23781376,190251008,1.8959696865311746,0.10609793663024902,0.9665591821632654,0.03462505340576172,0.8202053075538778,OK
8,32,128,1.9122848510742188,23781376,190251008,1.8959696865311746,0.10776782035827637,0.9665591821632654,0.03447079658508301,0.8202053075538778,OK
