max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,1.9973149299621582,524288,4194304,32.0,0.028701066970825195,0.9680384620807905,0.0003368854522705078,0.33253456910904744,OK
8,512,0.01,1.880863904953003,524288,4194304,32.0,0.023097991943359375,0.9680384620807905,0.00031185150146484375,0.33253456910904744,OK
8,512,0.001,1.8772151470184326,524288,4194304,32.0,0.023626089096069336,0.9680384620807905,0.0003228187561035156,0.33253456910904744,OK
8,512,0.0001,2.0486161708831787,524288,4194304,32.0,0.023717164993286133,0.9680384620807905,0.0003170967102050781,0.33253456910904744,OK
8,512,1e-05,1.9408960342407227,524288,4194304,32.0,0.024296998977661133,0.9680384620807905,0.00032901763916015625,0.33253456910904744,OK
8,512,1e-06,1.8607101440429688,524288,4194304,32.0,0.024155139923095703,0.9680384620807905,0.000331878662109375,0.33253456910904744,OK
16,512,0.1,2.017477035522461,1048576,8388608,16.0,0.02725982666015625,0.9387369081151946,0.0004837512969970703,0.29766355013955376,OK
16,512,0.01,1.8634989261627197,1048576,8388608,16.0,0.023678064346313477,0.9387369081151946,0.00045800209045410156,0.29766355013955376,OK
16,512,0.001,1.8837928771972656,1048576,8388608,16.0,0.0231931209564209,0.9387369081151946,0.00043702125549316406,0.29766355013955376,OK
16,512,0.0001,1.959028959274292,1048576,8388608,16.0,0.024331092834472656,0.9387369081151946,0.0004260540008544922,0.29766355013955376,OK
16,512,1e-05,1.8976809978485107,1048576,8388608,16.0,0.02602982521057129,0.9387369081151946,0.0004467964172363281,0.29766355013955376,OK
16,512,1e-06,1.842216968536377,1048576,8388608,16.0,0.023627758026123047,0.9387369081151946,0.00043702125549316406,0.29766355013955376,OK
8,256,0.1,1.7751827239990234,1048576,8388608,16.0,0.02010321617126465,0.9404365921635272,0.0007948875427246094,0.5593270578563635,OK
8,256,0.01,1.8378338813781738,1048576,8388608,16.0,0.020399808883666992,0.9404365921635272,0.0008819103240966797,0.5593270578563635,OK
8,256,0.001,1.8528571128845215,1048576,8388608,16.0,0.020256996154785156,0.9404365921635272,0.000865936279296875,0.5593270578563635,OK
8,256,0.0001,1.7760977745056152,1048576,8388608,16.0,0.02216792106628418,0.9404365921635272,0.0008728504180908203,0.5593270578563635,OK
8,256,1e-05,1.7723169326782227,1048576,8388608,16.0,0.02052593231201172,0.9404365921635272,0.0008680820465087891,0.5593270578563635,OK
8,256,1e-06,1.6647369861602783,1048576,8388608,16.0,0.02089095115661621,0.9404365921635272,0.000885009765625,0.5593270578563635,OK
