max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,1.9561967849731445,524288,4194304,32.0,0.023134946823120117,0.9679140550438465,0.00032782554626464844,0.3179796148821764,OK
8,512,0.01,1.8829429149627686,524288,4194304,32.0,0.02329277992248535,0.9679140550438465,0.0003349781036376953,0.3179796148821764,OK
8,512,0.001,1.8454139232635498,524288,4194304,32.0,0.02279496192932129,0.9679140550438465,0.0003330707550048828,0.3179796148821764,OK
8,512,0.0001,1.903562068939209,524288,4194304,32.0,0.026005983352661133,0.9679140550438465,0.00033092498779296875,0.3179796148821764,OK
8,512,1e-05,1.8884739875793457,524288,4194304,32.0,0.024947166442871094,0.9679140550438465,0.00031280517578125,0.3179796148821764,OK
8,512,1e-06,1.8642282485961914,524288,4194304,32.0,0.024033069610595703,0.9679140550438465,0.0003247261047363281,0.3179796148821764,OK
16,512,0.1,1.9519870281219482,1048576,8388608,16.0,0.024730920791625977,0.9386668858660512,0.0005030632019042969,0.2855800824774565,OK
16,512,0.01,1.9926209449768066,1048576,8388608,16.0,0.0235292911529541,0.9386668858660512,0.00043010711669921875,0.2855800824774565,OK
16,512,0.001,1.8528881072998047,1048576,8388608,16.0,0.025552034378051758,0.9386668858660512,0.00045108795166015625,0.2855800824774565,OK
16,512,0.0001,1.9855408668518066,1048576,8388608,16.0,0.02491903305053711,0.9386668858660512,0.0005011558532714844,0.2855800824774565,OK
16,512,1e-05,1.8720977306365967,1048576,8388608,16.0,0.02394580841064453,0.9386668858660512,0.0004699230194091797,0.2855800824774565,OK
16,512,1e-06,1.8612799644470215,1048576,8388608,16.0,0.026920080184936523,0.9386668858660512,0.0004601478576660156,0.2855800824774565,OK
8,256,0.1,1.7531578540802002,1048576,8388608,16.0,0.020264148712158203,0.9403212900593523,0.0008127689361572266,0.54105537906747,OK
8,256,0.01,1.7345259189605713,1048576,8388608,16.0,0.0202329158782959,0.9403212900593523,0.0008618831634521484,0.54105537906747,OK
8,256,0.001,1.7390649318695068,1048576,8388608,16.0,0.020119190216064453,0.9403212900593523,0.0008831024169921875,0.54105537906747,OK
8,256,0.0001,1.8029539585113525,1048576,8388608,16.0,0.021646976470947266,0.9403212900593523,0.0009028911590576172,0.54105537906747,OK
8,256,1e-05,1.7629063129425049,1048576,8388608,16.0,0.02033686637878418,0.9403212900593523,0.000865936279296875,0.54105537906747,OK
8,256,1e-06,1.7516846656799316,1048576,8388608,16.0,0.020213842391967773,0.9403212900593523,0.0008821487426757812,0.54105537906747,OK
32,512,0.1,1.8158318996429443,2097152,16777216,8.0,0.0217440128326416,0.883783901272356,0.0005922317504882812,0.24602143770070617,OK
32,512,0.01,1.8418612480163574,2097152,16777216,8.0,0.02118206024169922,0.883783901272356,0.0005841255187988281,0.24602143770070617,OK
32,512,0.001,1.8526508808135986,2097152,16777216,8.0,0.025574922561645508,0.883783901272356,0.0006530284881591797,0.24602143770070617,OK
32,512,0.0001,1.9664299488067627,2097152,16777216,8.0,0.021319866180419922,0.883783901272356,0.0005960464477539062,0.24602143770070617,OK
32,512,1e-05,1.8855230808258057,2097152,16777216,8.0,0.027390241622924805,0.883783901272356,0.0005660057067871094,0.24602143770070617,OK
32,512,1e-06,1.8141889572143555,2097152,16777216,8.0,0.021233081817626953,0.883783901272356,0.0005619525909423828,0.24602143770070617,OK
16,256,0.1,2.100890874862671,2097152,16777216,8.0,0.021414995193481445,0.8861572503631364,0.0010800361633300781,0.4246216696143671,OK
16,256,0.01,1.753288984298706,2097152,16777216,8.0,0.02329874038696289,0.8861572503631364,0.0011458396911621094,0.4246216696143671,OK
16,256,0.001,1.7809100151062012,2097152,16777216,8.0,0.021167755126953125,0.8861572503631364,0.0011489391326904297,0.4246216696143671,OK
16,256,0.0001,1.7904298305511475,2097152,16777216,8.0,0.02143573760986328,0.8861572503631364,0.001070261001586914,0.4246216696143671,OK
16,256,1e-05,1.7469236850738525,2097152,16777216,8.0,0.021294832229614258,0.8861572503631364,0.0011339187622070312,0.4246216696143671,OK
16,256,1e-06,1.7515959739685059,2097152,16777216,8.0,0.021114110946655273,0.8861572503631364,0.0010733604431152344,0.4246216696143671,OK
8,128,0.1,1.6927721500396729,2097152,16777216,8.0,0.020792007446289062,0.8875602500234466,0.0026459693908691406,0.6194597980406861,OK
8,128,0.01,1.9800450801849365,2097152,16777216,8.0,0.019997835159301758,0.8875602500234466,0.002630949020385742,0.6194597980406861,OK
8,128,0.001,1.67889404296875,2097152,16777216,8.0,0.01835489273071289,0.8875602500234466,0.0024950504302978516,0.6194597980406861,OK
8,128,0.0001,1.6793601512908936,2097152,16777216,8.0,0.018983125686645508,0.8875602500234466,0.0026140213012695312,0.6194597980406861,OK
8,128,1e-05,1.6171152591705322,2097152,16777216,8.0,0.019488096237182617,0.8875602500234466,0.0026061534881591797,0.6194597980406861,OK
8,128,1e-06,1.5212209224700928,2097152,16777216,8.0,0.018650054931640625,0.8875602500234466,0.002657175064086914,0.6194597980406861,OK
64,512,0.1,1.820478916168213,4194304,33554432,4.0,0.025661945343017578,0.783211420714081,0.0009360313415527344,0.19635847831526562,OK
64,512,0.01,1.8248040676116943,4194304,33554432,4.0,0.02551579475402832,0.783211420714081,0.0008380413055419922,0.19635847831526562,OK
64,512,0.001,1.8320741653442383,4194304,33554432,4.0,0.026495933532714844,0.783211420714081,0.000926971435546875,0.19635847831526562,OK
