max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,1.8950719833374023,524288,4194304,32.0,0.023760318756103516,0.9523923573713624,0.00033283233642578125,0.8139466217186158,OK
8,512,0.01,1.9195189476013184,524288,4194304,32.0,0.023598194122314453,0.9523923573713624,0.0003070831298828125,0.8139466217186158,OK
8,512,0.001,1.8486931324005127,524288,4194304,32.0,0.023209095001220703,0.9523923573713624,0.00032711029052734375,0.8139466217186158,OK
8,512,0.0001,2.0450222492218018,524288,4194304,32.0,0.026582002639770508,0.9523923573713624,0.0003719329833984375,0.8139466217186158,OK
8,512,1e-05,1.9220619201660156,524288,4194304,32.0,0.023195743560791016,0.9523923573713624,0.00033402442932128906,0.8139466217186158,OK
8,512,1e-06,1.9579529762268066,524288,4194304,32.0,0.025517702102661133,0.9523923573713624,0.00032782554626464844,0.8139466217186158,OK
16,512,0.1,1.8529558181762695,1048576,8388608,16.0,0.024500370025634766,0.9180638981945567,0.00045680999755859375,0.5195916483202264,OK
16,512,0.01,1.928830862045288,1048576,8388608,16.0,0.02534198760986328,0.9180638981945567,0.0004329681396484375,0.5195916483202264,OK
16,512,0.001,1.8817222118377686,1048576,8388608,16.0,0.028522968292236328,0.9180638981945567,0.0005021095275878906,0.5195916483202264,OK
16,512,0.0001,2.104465961456299,1048576,8388608,16.0,0.03114914894104004,0.9180638981945567,0.00048160552978515625,0.5195916483202264,OK
16,512,1e-05,1.940760850906372,1048576,8388608,16.0,0.025241851806640625,0.9180638981945567,0.00048613548278808594,0.5195916483202264,OK
16,512,1e-06,1.9394021034240723,1048576,8388608,16.0,0.024451255798339844,0.9180638981945567,0.0004642009735107422,0.5195916483202264,OK
8,256,0.1,1.7835047245025635,1048576,8388608,16.0,0.020411968231201172,0.9240609734581661,0.0008668899536132812,0.7809862521446703,OK
8,256,0.01,1.8706319332122803,1048576,8388608,16.0,0.02112889289855957,0.9240609734581661,0.0008208751678466797,0.7809862521446703,OK
8,256,0.001,1.7662179470062256,1048576,8388608,16.0,0.02154707908630371,0.9240609734581661,0.0008718967437744141,0.7809862521446703,OK
8,256,0.0001,1.819767951965332,1048576,8388608,16.0,0.020991086959838867,0.9240609734581661,0.0008690357208251953,0.7809862521446703,OK
8,256,1e-05,1.80491304397583,1048576,8388608,16.0,0.02062201499938965,0.9240609734581661,0.0008780956268310547,0.7809862521446703,OK
8,256,1e-06,1.8621711730957031,1048576,8388608,16.0,0.020940780639648438,0.9240609734581661,0.0009050369262695312,0.7809862521446703,OK
32,512,0.1,1.860990285873413,2097152,16777216,8.0,0.022710800170898438,0.8582874122701831,0.0006041526794433594,0.3588232278138408,OK
32,512,0.01,1.9258177280426025,2097152,16777216,8.0,0.0265347957611084,0.8582874122701831,0.0005681514739990234,0.3588232278138408,OK
32,512,0.001,1.8475329875946045,2097152,16777216,8.0,0.0220181941986084,0.8582874122701831,0.0005640983581542969,0.3588232278138408,OK
32,512,0.0001,1.932837963104248,2097152,16777216,8.0,0.025989055633544922,0.8582874122701831,0.0005791187286376953,0.3588232278138408,OK
32,512,1e-05,1.9572863578796387,2097152,16777216,8.0,0.025433063507080078,0.8582874122701831,0.0005891323089599609,0.3588232278138408,OK
32,512,1e-06,1.9648621082305908,2097152,16777216,8.0,0.02736210823059082,0.8582874122701831,0.0006062984466552734,0.3588232278138408,OK
16,256,0.1,1.746427059173584,2097152,16777216,8.0,0.02173590660095215,0.8655872067978284,0.0011408329010009766,0.583264351296233,OK
16,256,0.01,1.8409290313720703,2097152,16777216,8.0,0.02203202247619629,0.8655872067978284,0.0011560916900634766,0.583264351296233,OK
16,256,0.001,1.752060890197754,2097152,16777216,8.0,0.02285909652709961,0.8655872067978284,0.0011339187622070312,0.583264351296233,OK
16,256,0.0001,1.9676120281219482,2097152,16777216,8.0,0.02281022071838379,0.8655872067978284,0.0011749267578125,0.583264351296233,OK
16,256,1e-05,1.8162119388580322,2097152,16777216,8.0,0.02196502685546875,0.8655872067978284,0.001180887222290039,0.583264351296233,OK
16,256,1e-06,2.228257894515991,2097152,16777216,8.0,0.03144407272338867,0.8655872067978284,0.0010750293731689453,0.583264351296233,OK
8,128,0.1,1.6861600875854492,2097152,16777216,8.0,0.018987178802490234,0.8699963864059855,0.0025987625122070312,0.7198572019869852,OK
8,128,0.01,1.7237861156463623,2097152,16777216,8.0,0.019388914108276367,0.8699963864059855,0.002662181854248047,0.7198572019869852,OK
8,128,0.001,1.6916358470916748,2097152,16777216,8.0,0.018923044204711914,0.8699963864059855,0.002602100372314453,0.7198572019869852,OK
8,128,0.0001,1.716149091720581,2097152,16777216,8.0,0.01995706558227539,0.8699963864059855,0.002939939498901367,0.7198572019869852,OK
8,128,1e-05,1.681865930557251,2097152,16777216,8.0,0.0195767879486084,0.8699963864059855,0.0026350021362304688,0.7198572019869852,OK
8,128,1e-06,1.682271957397461,2097152,16777216,8.0,0.019782066345214844,0.8699963864059855,0.0025968551635742188,0.7198572019869852,OK
64,512,0.1,1.8347578048706055,4194304,33554432,4.0,0.025442123413085938,0.7537598074623887,0.0009357929229736328,0.2547695986200794,OK
64,512,0.01,1.880615234375,4194304,33554432,4.0,0.030623197555541992,0.7537598074623887,0.0008900165557861328,0.2547695986200794,OK
64,512,0.001,1.8537490367889404,4194304,33554432,4.0,0.03190922737121582,0.7537598074623887,0.0010361671447753906,0.2547695986200794,OK
