max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,4.3022620677948,17760256,142082048,2.5387453874538743,0.07756900787353516,0.9773976328327321,0.0019540786743164062,0.3566337111760545,OK
8,512,0.01,4.27791166305542,17760256,142082048,2.5387453874538743,0.07643699645996094,0.9773976328327321,0.0019037723541259766,0.3566337111760545,OK
8,512,0.001,4.194076061248779,17760256,142082048,2.5387453874538743,0.07631897926330566,0.9773976328327321,0.001878976821899414,0.3566337111760545,OK
8,512,0.0001,4.207032918930054,17760256,142082048,2.5387453874538743,0.07530975341796875,0.9773976328327321,0.0019030570983886719,0.3566337111760545,OK
8,512,1e-05,4.197427749633789,17760256,142082048,2.5387453874538743,0.09062790870666504,0.9773976328327321,0.0018761157989501953,0.3566337111760545,OK
8,512,1e-06,4.202232837677002,17760256,142082048,2.5387453874538743,0.07914400100708008,0.9773976328327321,0.0019378662109375,0.3566337111760545,OK
16,512,0.1,4.292701959609985,18743296,149946368,2.4055944055944054,0.0775449275970459,0.959126099096463,0.0022492408752441406,0.3216885001445198,OK
16,512,0.01,4.286201238632202,18743296,149946368,2.4055944055944054,0.07762694358825684,0.959126099096463,0.0022971630096435547,0.3216885001445198,OK
16,512,0.001,4.2779541015625,18743296,149946368,2.4055944055944054,0.09656786918640137,0.959126099096463,0.002173900604248047,0.3216885001445198,OK
16,512,0.0001,4.288769006729126,18743296,149946368,2.4055944055944054,0.07722187042236328,0.959126099096463,0.002145051956176758,0.3216885001445198,OK
16,512,1e-05,4.21306300163269,18743296,149946368,2.4055944055944054,0.07750105857849121,0.959126099096463,0.00360107421875,0.3216885001445198,OK
16,512,1e-06,4.242332935333252,18743296,149946368,2.4055944055944054,0.08229804039001465,0.959126099096463,0.0021529197692871094,0.3216885001445198,OK
32,512,0.1,4.286271095275879,20709376,165675008,2.1772151898734178,0.10625195503234863,0.9245162389919361,0.0029451847076416016,0.2853740542477833,OK
32,512,0.01,4.409901857376099,20709376,165675008,2.1772151898734178,0.08619093894958496,0.9245162389919361,0.0026569366455078125,0.2853740542477833,OK
32,512,0.001,4.225430011749268,20709376,165675008,2.1772151898734178,0.08347082138061523,0.9245162389919361,0.0025250911712646484,0.2853740542477833,OK
32,512,0.0001,4.248147010803223,20709376,165675008,2.1772151898734178,0.08688020706176758,0.9245162389919361,0.0025358200073242188,0.2853740542477833,OK
32,512,1e-05,4.185488939285278,20709376,165675008,2.1772151898734178,0.09612298011779785,0.9245162389919361,0.0025818347930908203,0.2853740542477833,OK
32,512,1e-06,4.199469804763794,20709376,165675008,2.1772151898734178,0.08718585968017578,0.9245162389919361,0.0042400360107421875,0.2853740542477833,OK
8,256,0.1,4.147520065307617,22773760,182190080,1.9798561151079137,0.09070897102355957,0.9625352608607025,0.0036160945892333984,0.3697135555957724,OK
8,256,0.01,4.272956132888794,22773760,182190080,1.9798561151079137,0.079315185546875,0.9625352608607025,0.002978801727294922,0.3697135555957724,OK
8,256,0.001,4.029750823974609,22773760,182190080,1.9798561151079137,0.08050990104675293,0.9625352608607025,0.0028667449951171875,0.3697135555957724,OK
8,256,0.0001,4.063077926635742,22773760,182190080,1.9798561151079137,0.08105087280273438,0.9625352608607025,0.0038299560546875,0.3697135555957724,OK
8,256,1e-05,4.049087047576904,22773760,182190080,1.9798561151079137,0.07835865020751953,0.9625352608607025,0.0030770301818847656,0.3697135555957724,OK
8,256,1e-06,3.9185969829559326,22773760,182190080,1.9798561151079137,0.08041810989379883,0.9625352608607025,0.002886056900024414,0.3697135555957724,OK
16,256,0.1,4.368207931518555,24576000,196608000,1.8346666666666667,0.0848701000213623,0.9294161992871198,0.0033521652221679688,0.3339958392485476,OK
16,256,0.01,4.058052062988281,24576000,196608000,1.8346666666666667,0.08124017715454102,0.9294161992871198,0.003183126449584961,0.3339958392485476,OK
16,256,0.001,4.08414101600647,24576000,196608000,1.8346666666666667,0.0827341079711914,0.9294161992871198,0.0039899349212646484,0.3339958392485476,OK
16,256,0.0001,4.2715559005737305,24576000,196608000,1.8346666666666667,0.08184075355529785,0.9294161992871198,0.0032091140747070312,0.3339958392485476,OK
16,256,1e-05,3.969968318939209,24576000,196608000,1.8346666666666667,0.0809178352355957,0.9294161992871198,0.003425121307373047,0.3339958392485476,OK
16,256,1e-06,3.9122860431671143,24576000,196608000,1.8346666666666667,0.0843660831451416,0.9294161992871198,0.0033941268920898438,0.3339958392485476,OK
8,128,0.1,3.409158229827881,24576000,196608000,1.8346666666666667,0.08359980583190918,0.9317083435569805,0.00613093376159668,0.4035561645533733,OK
8,128,0.01,3.434713125228882,24576000,196608000,1.8346666666666667,0.08473396301269531,0.9317083435569805,0.006000995635986328,0.4035561645533733,OK
