max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,2.10463285446167,524288,4194304,32.0,0.02421092987060547,0.9682715664371057,0.0003521442413330078,0.32640951234968746,OK
8,512,0.01,2.0913662910461426,524288,4194304,32.0,0.024478912353515625,0.9682715664371057,0.0003561973571777344,0.32640951234968746,OK
8,512,0.001,2.037797689437866,524288,4194304,32.0,0.026302814483642578,0.9682715664371057,0.0003421306610107422,0.32640951234968746,OK
8,512,0.0001,2.192700147628784,524288,4194304,32.0,0.027012109756469727,0.9682715664371057,0.00037097930908203125,0.32640951234968746,OK
8,512,1e-05,1.9344699382781982,524288,4194304,32.0,0.02479100227355957,0.9682715664371057,0.00032901763916015625,0.32640951234968746,OK
8,512,1e-06,1.9331231117248535,524288,4194304,32.0,0.02444291114807129,0.9682715664371057,0.000331878662109375,0.32640951234968746,OK
16,512,0.1,2.060267925262451,1048576,8388608,16.0,0.027379989624023438,0.9391242505366002,0.00047898292541503906,0.2972263023096138,OK
16,512,0.01,2.2522711753845215,1048576,8388608,16.0,0.02471017837524414,0.9391242505366002,0.00067901611328125,0.2972263023096138,OK
16,512,0.001,2.1571688652038574,1048576,8388608,16.0,0.030937910079956055,0.9391242505366002,0.00047707557678222656,0.2972263023096138,OK
16,512,0.0001,2.1188321113586426,1048576,8388608,16.0,0.02813410758972168,0.9391242505366002,0.0005459785461425781,0.2972263023096138,OK
16,512,1e-05,1.918799877166748,1048576,8388608,16.0,0.02454400062561035,0.9391242505366002,0.00045371055603027344,0.2972263023096138,OK
16,512,1e-06,1.8995938301086426,1048576,8388608,16.0,0.02360987663269043,0.9391242505366002,0.0004401206970214844,0.2972263023096138,OK
8,256,0.1,2.045518159866333,1048576,8388608,16.0,0.023242950439453125,0.940599479599693,0.0010881423950195312,0.5475514314008053,OK
8,256,0.01,2.11375093460083,1048576,8388608,16.0,0.02317214012145996,0.940599479599693,0.0009069442749023438,0.5475514314008053,OK
8,256,0.001,2.0776171684265137,1048576,8388608,16.0,0.024216175079345703,0.940599479599693,0.0011589527130126953,0.5475514314008053,OK
8,256,0.0001,2.2402257919311523,1048576,8388608,16.0,0.023916006088256836,0.940599479599693,0.0009500980377197266,0.5475514314008053,OK
8,256,1e-05,1.892773151397705,1048576,8388608,16.0,0.020184993743896484,0.940599479599693,0.0009410381317138672,0.5475514314008053,OK
8,256,1e-06,1.742643117904663,1048576,8388608,16.0,0.016852140426635742,0.940599479599693,0.000885009765625,0.5475514314008053,OK
32,512,0.1,2.077270030975342,2097152,16777216,8.0,0.02872300148010254,0.8843559131761729,0.0006060600280761719,0.25485660375811325,OK
32,512,0.01,2.2192440032958984,2097152,16777216,8.0,0.02812790870666504,0.8843559131761729,0.0006158351898193359,0.25485660375811325,OK
32,512,0.001,2.237771987915039,2097152,16777216,8.0,0.026179075241088867,0.8843559131761729,0.0005829334259033203,0.25485660375811325,OK
32,512,0.0001,2.202037811279297,2097152,16777216,8.0,0.03371906280517578,0.8843559131761729,0.0006418228149414062,0.25485660375811325,OK
32,512,1e-05,1.8845927715301514,2097152,16777216,8.0,0.02234506607055664,0.8843559131761729,0.0005676746368408203,0.25485660375811325,OK
32,512,1e-06,1.9102342128753662,2097152,16777216,8.0,0.027022123336791992,0.8843559131761729,0.000576019287109375,0.25485660375811325,OK
16,256,0.1,2.0042660236358643,2097152,16777216,8.0,0.023236989974975586,0.8864016039986186,0.0011811256408691406,0.43485671055863007,OK
16,256,0.01,2.0391690731048584,2097152,16777216,8.0,0.022001266479492188,0.8864016039986186,0.001165628433227539,0.43485671055863007,OK
16,256,0.001,2.44626522064209,2097152,16777216,8.0,0.0252227783203125,0.8864016039986186,0.001268148422241211,0.43485671055863007,OK
16,256,0.0001,2.234593152999878,2097152,16777216,8.0,0.02189493179321289,0.8864016039986186,0.0012769699096679688,0.43485671055863007,OK
16,256,1e-05,2.0298209190368652,2097152,16777216,8.0,0.018164873123168945,0.8864016039986186,0.0015039443969726562,0.43485671055863007,OK
16,256,1e-06,1.7519190311431885,2097152,16777216,8.0,0.020013093948364258,0.8864016039986186,0.001077890396118164,0.43485671055863007,OK
8,128,0.1,1.8856561183929443,2097152,16777216,8.0,0.020226001739501953,0.8875501300504415,0.0027132034301757812,0.6188616861749344,OK
8,128,0.01,2.21124005317688,2097152,16777216,8.0,0.023979902267456055,0.8875501300504415,0.002723217010498047,0.6188616861749344,OK
