max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,1.8209547996520996,524288,4194304,32.0,0.022858858108520508,0.9575837896039592,0.0003120899200439453,0.6771870839450935,OK
8,512,0.01,1.8615059852600098,524288,4194304,32.0,0.02283310890197754,0.9575837896039592,0.0003330707550048828,0.6771870839450935,OK
8,512,0.001,1.8467538356781006,524288,4194304,32.0,0.022552013397216797,0.9575837896039592,0.00033164024353027344,0.6771870839450935,OK
8,512,0.0001,1.8658711910247803,524288,4194304,32.0,0.023541927337646484,0.9575837896039592,0.0003058910369873047,0.6771870839450935,OK
8,512,1e-05,1.8381938934326172,524288,4194304,32.0,0.023196935653686523,0.9575837896039592,0.00033092498779296875,0.6771870839450935,OK
8,512,1e-06,1.8927209377288818,524288,4194304,32.0,0.02366805076599121,0.9575837896039592,0.0003261566162109375,0.6771870839450935,OK
16,512,0.1,1.830446720123291,1048576,8388608,16.0,0.023597002029418945,0.9250697409854569,0.0004291534423828125,0.4846789019888742,OK
16,512,0.01,1.907135009765625,1048576,8388608,16.0,0.025182008743286133,0.9250697409854569,0.0004532337188720703,0.4846789019888742,OK
16,512,0.001,1.832063913345337,1048576,8388608,16.0,0.023461103439331055,0.9250697409854569,0.00045180320739746094,0.4846789019888742,OK
16,512,0.0001,1.874903917312622,1048576,8388608,16.0,0.027235031127929688,0.9250697409854569,0.0004627704620361328,0.4846789019888742,OK
16,512,1e-05,1.9227828979492188,1048576,8388608,16.0,0.023843050003051758,0.9250697409854569,0.00044798851013183594,0.4846789019888742,OK
16,512,1e-06,1.8516347408294678,1048576,8388608,16.0,0.02417302131652832,0.9250697409854569,0.0004601478576660156,0.4846789019888742,OK
8,256,0.1,1.7160470485687256,1048576,8388608,16.0,0.020179033279418945,0.929191744191609,0.0008769035339355469,0.7447922330833078,OK
8,256,0.01,1.7306029796600342,1048576,8388608,16.0,0.019387006759643555,0.929191744191609,0.0008840560913085938,0.7447922330833078,OK
8,256,0.001,1.7515358924865723,1048576,8388608,16.0,0.019580841064453125,0.929191744191609,0.0008258819580078125,0.7447922330833078,OK
8,256,0.0001,1.7808399200439453,1048576,8388608,16.0,0.020200014114379883,0.929191744191609,0.000885009765625,0.7447922330833078,OK
8,256,1e-05,1.791644811630249,1048576,8388608,16.0,0.021450042724609375,0.929191744191609,0.0008699893951416016,0.7447922330833078,OK
8,256,1e-06,1.760634183883667,1048576,8388608,16.0,0.020613908767700195,0.929191744191609,0.0008680820465087891,0.7447922330833078,OK
32,512,0.1,1.8314440250396729,2097152,16777216,8.0,0.02130603790283203,0.8665656398676734,0.0005621910095214844,0.3584057151643607,OK
32,512,0.01,1.8442542552947998,2097152,16777216,8.0,0.022542953491210938,0.8665656398676734,0.0005781650543212891,0.3584057151643607,OK
32,512,0.001,1.8282837867736816,2097152,16777216,8.0,0.021813154220581055,0.8665656398676734,0.0005598068237304688,0.3584057151643607,OK
32,512,0.0001,1.881638765335083,2097152,16777216,8.0,0.027318954467773438,0.8665656398676734,0.0006229877471923828,0.3584057151643607,OK
32,512,1e-05,1.825875997543335,2097152,16777216,8.0,0.02122974395751953,0.8665656398676734,0.0005700588226318359,0.3584057151643607,OK
32,512,1e-06,1.8770051002502441,2097152,16777216,8.0,0.026988983154296875,0.8665656398676734,0.0006263256072998047,0.3584057151643607,OK
16,256,0.1,1.7129740715026855,2097152,16777216,8.0,0.020849227905273438,0.8717263923170807,0.0011601448059082031,0.5763276290463913,OK
16,256,0.01,1.7295410633087158,2097152,16777216,8.0,0.021708965301513672,0.8717263923170807,0.0011489391326904297,0.5763276290463913,OK
16,256,0.001,1.7598750591278076,2097152,16777216,8.0,0.020487070083618164,0.8717263923170807,0.0010559558868408203,0.5763276290463913,OK
16,256,0.0001,1.7675590515136719,2097152,16777216,8.0,0.023083209991455078,0.8717263923170807,0.0014157295227050781,0.5763276290463913,OK
16,256,1e-05,1.7637460231781006,2097152,16777216,8.0,0.020746946334838867,0.8717263923170807,0.0011527538299560547,0.5763276290463913,OK
