max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,4.88450813293457,17760256,142082048,2.5387453874538743,0.06245899200439453,0.980432530673013,0.002353191375732422,0.18260382455985374,OK
8,512,0.01,4.762042760848999,17760256,142082048,2.5387453874538743,0.05365872383117676,0.980432530673013,0.001955270767211914,0.18260382455985374,OK
8,512,0.001,4.900371074676514,17760256,142082048,2.5387453874538743,0.0569000244140625,0.980432530673013,0.001817941665649414,0.18260382455985374,OK
8,512,0.0001,4.719420909881592,17760256,142082048,2.5387453874538743,0.05331778526306152,0.980432530673013,0.0018229484558105469,0.18260382455985374,OK
8,512,1e-05,4.928034067153931,17760256,142082048,2.5387453874538743,0.05409097671508789,0.980432530673013,0.0019221305847167969,0.18260382455985374,OK
8,512,1e-06,4.777616024017334,17760256,142082048,2.5387453874538743,0.05900907516479492,0.980432530673013,0.002033233642578125,0.18260382455985374,OK
16,512,0.1,5.290101051330566,18743296,149946368,2.4055944055944054,0.060511112213134766,0.962640742648489,0.002424001693725586,0.17428398173843912,OK
16,512,0.01,4.837003231048584,18743296,149946368,2.4055944055944054,0.05879330635070801,0.962640742648489,0.0022847652435302734,0.17428398173843912,OK
16,512,0.001,4.850142002105713,18743296,149946368,2.4055944055944054,0.05685114860534668,0.962640742648489,0.002367258071899414,0.17428398173843912,OK
16,512,0.0001,4.821026802062988,18743296,149946368,2.4055944055944054,0.0541071891784668,0.962640742648489,0.002292156219482422,0.17428398173843912,OK
16,512,1e-05,5.039711952209473,18743296,149946368,2.4055944055944054,0.05456209182739258,0.962640742648489,0.0021038055419921875,0.17428398173843912,OK
16,512,1e-06,4.901182174682617,18743296,149946368,2.4055944055944054,0.058869123458862305,0.962640742648489,0.002317190170288086,0.17428398173843912,OK
32,512,0.1,4.902534246444702,20709376,165675008,2.1772151898734178,0.07295083999633789,0.9285142069479875,0.0022509098052978516,0.16126202355437863,OK
32,512,0.01,4.771018028259277,20709376,165675008,2.1772151898734178,0.062455177307128906,0.9285142069479875,0.0020809173583984375,0.16126202355437863,OK
32,512,0.001,4.935307025909424,20709376,165675008,2.1772151898734178,0.06473708152770996,0.9285142069479875,0.002669095993041992,0.16126202355437863,OK
32,512,0.0001,4.725017070770264,20709376,165675008,2.1772151898734178,0.04939603805541992,0.9285142069479875,0.0021431446075439453,0.16126202355437863,OK
32,512,1e-05,4.8808629512786865,20709376,165675008,2.1772151898734178,0.06031203269958496,0.9285142069479875,0.002245187759399414,0.16126202355437863,OK
32,512,1e-06,4.936011075973511,20709376,165675008,2.1772151898734178,0.06458497047424316,0.9285142069479875,0.002382993698120117,0.16126202355437863,OK
8,256,0.1,4.031850814819336,22773760,182190080,1.9798561151079137,0.05819296836853027,0.9648693471837887,0.0030410289764404297,0.31742861131101313,OK
8,256,0.01,4.213275909423828,22773760,182190080,1.9798561151079137,0.05895495414733887,0.9648693471837887,0.0035181045532226562,0.31742861131101313,OK
8,256,0.001,4.118033170700073,22773760,182190080,1.9798561151079137,0.06117868423461914,0.9648693471837887,0.003248929977416992,0.31742861131101313,OK
8,256,0.0001,4.061158895492554,22773760,182190080,1.9798561151079137,0.05897212028503418,0.9648693471837887,0.0034332275390625,0.31742861131101313,OK
8,256,1e-05,4.008212327957153,22773760,182190080,1.9798561151079137,0.05856513977050781,0.9648693471837887,0.0029129981994628906,0.31742861131101313,OK
8,256,1e-06,4.1025049686431885,22773760,182190080,1.9798561151079137,0.060086727142333984,0.9648693471837887,0.0035071372985839844,0.31742861131101313,OK
16,256,0.1,4.006767988204956,24576000,196608000,1.8346666666666667,0.06560707092285156,0.9320476052829516,0.0035681724548339844,0.2793662534749759,OK
16,256,0.01,4.057624101638794,24576000,196608000,1.8346666666666667,0.06554222106933594,0.9320476052829516,0.003416776657104492,0.2793662534749759,OK
16,256,0.001,4.175836086273193,24576000,196608000,1.8346666666666667,0.06531715393066406,0.9320476052829516,0.003690958023071289,0.2793662534749759,OK
16,256,0.0001,4.036665201187134,24576000,196608000,1.8346666666666667,0.06359505653381348,0.9320476052829516,0.0035293102264404297,0.2793662534749759,OK
16,256,1e-05,4.025663137435913,24576000,196608000,1.8346666666666667,0.07837677001953125,0.9320476052829516,0.0041599273681640625,0.2793662534749759,OK
16,256,1e-06,4.055233716964722,24576000,196608000,1.8346666666666667,0.06749176979064941,0.9320476052829516,0.0036020278930664062,0.2793662534749759,OK
8,128,0.1,4.350229024887085,24576000,196608000,1.8346666666666667,0.0781710147857666,0.9333432117510125,0.007441043853759766,0.536102417092265,OK
8,128,0.01,4.465611934661865,24576000,196608000,1.8346666666666667,0.08063721656799316,0.9333432117510125,0.006163835525512695,0.536102417092265,OK
8,128,0.001,4.574761867523193,24576000,196608000,1.8346666666666667,0.0774080753326416,0.9333432117510125,0.006137847900390625,0.536102417092265,OK
8,128,0.0001,4.389052867889404,24576000,196608000,1.8346666666666667,0.0766899585723877,0.9333432117510125,0.006371736526489258,0.536102417092265,OK
8,128,1e-05,4.311774015426636,24576000,196608000,1.8346666666666667,0.08182072639465332,0.9333432117510125,0.006379842758178711,0.536102417092265,OK
8,128,1e-06,4.462358713150024,24576000,196608000,1.8346666666666667,0.08104801177978516,0.9333432117510125,0.0065610408782958984,0.536102417092265,OK
64,512,0.1,4.89827299118042,24641536,197132288,1.8297872340425532,0.07770705223083496,0.864021600060417,0.0031151771545410156,0.1405626313414066,OK
