max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,1.8661868572235107,524288,4194304,32.0,0.023062944412231445,0.9543208995431306,0.00033473968505859375,0.7226587503807521,OK
8,512,0.01,1.83418869972229,524288,4194304,32.0,0.023118972778320312,0.9543208995431306,0.0002968311309814453,0.7226587503807521,OK
8,512,0.001,1.8445708751678467,524288,4194304,32.0,0.022374868392944336,0.9543208995431306,0.0002911090850830078,0.7226587503807521,OK
8,512,0.0001,1.887300729751587,524288,4194304,32.0,0.02459096908569336,0.9543208995431306,0.000324249267578125,0.7226587503807521,OK
8,512,1e-05,1.8566808700561523,524288,4194304,32.0,0.023525238037109375,0.9543208995431306,0.0003020763397216797,0.7226587503807521,OK
8,512,1e-06,1.84214186668396,524288,4194304,32.0,0.023715734481811523,0.9543208995431306,0.0003249645233154297,0.7226587503807521,OK
16,512,0.1,1.9227447509765625,1048576,8388608,16.0,0.02689528465270996,0.9215161488293407,0.00046944618225097656,0.48897505900420873,OK
16,512,0.01,1.848085880279541,1048576,8388608,16.0,0.023677825927734375,0.9215161488293407,0.0004532337188720703,0.48897505900420873,OK
16,512,0.001,1.8446321487426758,1048576,8388608,16.0,0.025060176849365234,0.9215161488293407,0.00042819976806640625,0.48897505900420873,OK
16,512,0.0001,1.8820672035217285,1048576,8388608,16.0,0.0319972038269043,0.9215161488293407,0.00047898292541503906,0.48897505900420873,OK
16,512,1e-05,1.826671838760376,1048576,8388608,16.0,0.023920774459838867,0.9215161488293407,0.00043582916259765625,0.48897505900420873,OK
16,512,1e-06,1.907477855682373,1048576,8388608,16.0,0.024042844772338867,0.9215161488293407,0.00046324729919433594,0.48897505900420873,OK
8,256,0.1,1.812147855758667,1048576,8388608,16.0,0.01886892318725586,0.9253533895697696,0.0008771419525146484,0.7567688444365807,OK
8,256,0.01,1.7294251918792725,1048576,8388608,16.0,0.019886016845703125,0.9253533895697696,0.0008480548858642578,0.7567688444365807,OK
8,256,0.001,1.8002738952636719,1048576,8388608,16.0,0.01886892318725586,0.9253533895697696,0.0008099079132080078,0.7567688444365807,OK
8,256,0.0001,1.802656888961792,1048576,8388608,16.0,0.0201108455657959,0.9253533895697696,0.0008599758148193359,0.7567688444365807,OK
8,256,1e-05,1.7281849384307861,1048576,8388608,16.0,0.02048325538635254,0.9253533895697696,0.0008599758148193359,0.7567688444365807,OK
8,256,1e-06,1.7375860214233398,1048576,8388608,16.0,0.018948078155517578,0.9253533895697696,0.0008790493011474609,0.7567688444365807,OK
32,512,0.1,1.864509105682373,2097152,16777216,8.0,0.02594304084777832,0.8630479049118976,0.0005900859832763672,0.36197400112098277,OK
32,512,0.01,1.8963730335235596,2097152,16777216,8.0,0.025375843048095703,0.8630479049118976,0.0005979537963867188,0.36197400112098277,OK
32,512,0.001,1.834069013595581,2097152,16777216,8.0,0.021680831909179688,0.8630479049118976,0.0005548000335693359,0.36197400112098277,OK
