max_rank,min_size,tol,construction_time_sec,hmatrix_stored_elements,hmatrix_compressed_size_bytes,compression_ratio,reconstruction_time_sec,reconstruction_relative_error,hmatrix_mult_time_sec,hmatrix_mult_relative_error,status
8,512,0.1,1.833296775817871,524288,4194304,32.0,0.024339914321899414,0.9684414150251152,0.0002970695495605469,0.3317756219645848,OK
8,512,0.01,1.8752822875976562,524288,4194304,32.0,0.022777795791625977,0.9684414150251152,0.0003349781036376953,0.3317756219645848,OK
8,512,0.001,1.8597710132598877,524288,4194304,32.0,0.02346205711364746,0.9684414150251152,0.0003590583801269531,0.3317756219645848,OK
8,512,0.0001,1.8519799709320068,524288,4194304,32.0,0.022472143173217773,0.9684414150251152,0.00033402442932128906,0.3317756219645848,OK
8,512,1e-05,1.8792381286621094,524288,4194304,32.0,0.0243070125579834,0.9684414150251152,0.0003058910369873047,0.3317756219645848,OK
8,512,1e-06,1.889051914215088,524288,4194304,32.0,0.023920774459838867,0.9684414150251152,0.0003559589385986328,0.3317756219645848,OK
16,512,0.1,1.8991529941558838,1048576,8388608,16.0,0.026173830032348633,0.9394184192748616,0.0004711151123046875,0.2987870598141746,OK
16,512,0.01,1.8592071533203125,1048576,8388608,16.0,0.023730993270874023,0.9394184192748616,0.0004432201385498047,0.2987870598141746,OK
16,512,0.001,1.881080150604248,1048576,8388608,16.0,0.024202823638916016,0.9394184192748616,0.00046515464782714844,0.2987870598141746,OK
16,512,0.0001,1.8471059799194336,1048576,8388608,16.0,0.02321910858154297,0.9394184192748616,0.0004222393035888672,0.2987870598141746,OK
16,512,1e-05,1.8425428867340088,1048576,8388608,16.0,0.023657798767089844,0.9394184192748616,0.0004291534423828125,0.2987870598141746,OK
16,512,1e-06,1.89192795753479,1048576,8388608,16.0,0.023787975311279297,0.9394184192748616,0.00043392181396484375,0.2987870598141746,OK
8,256,0.1,1.8703210353851318,1048576,8388608,16.0,0.01813507080078125,0.9407493029648308,0.0008759498596191406,0.5540319481585556,OK
8,256,0.01,1.734508991241455,1048576,8388608,16.0,0.016462087631225586,0.9407493029648308,0.0008680820465087891,0.5540319481585556,OK
8,256,0.001,1.7840681076049805,1048576,8388608,16.0,0.0181272029876709,0.9407493029648308,0.000888824462890625,0.5540319481585556,OK
8,256,0.0001,1.7527320384979248,1048576,8388608,16.0,0.016582965850830078,0.9407493029648308,0.0008759498596191406,0.5540319481585556,OK
8,256,1e-05,1.756377935409546,1048576,8388608,16.0,0.01584792137145996,0.9407493029648308,0.0008361339569091797,0.5540319481585556,OK
8,256,1e-06,1.7341282367706299,1048576,8388608,16.0,0.01604914665222168,0.9407493029648308,0.0009427070617675781,0.5540319481585556,OK
32,512,0.1,1.9932129383087158,2097152,16777216,8.0,0.02688908576965332,0.88479603854044,0.0005831718444824219,0.2571627809557623,OK
32,512,0.01,1.844912052154541,2097152,16777216,8.0,0.021620988845825195,0.88479603854044,0.0005807876586914062,0.2571627809557623,OK
32,512,0.001,1.8844590187072754,2097152,16777216,8.0,0.025786876678466797,0.88479603854044,0.0006031990051269531,0.2571627809557623,OK
32,512,0.0001,1.8417389392852783,2097152,16777216,8.0,0.02414989471435547,0.88479603854044,0.0005578994750976562,0.2571627809557623,OK
32,512,1e-05,1.8321421146392822,2097152,16777216,8.0,0.021425962448120117,0.88479603854044,0.0005609989166259766,0.2571627809557623,OK
32,512,1e-06,1.8870391845703125,2097152,16777216,8.0,0.025395870208740234,0.88479603854044,0.0005581378936767578,0.2571627809557623,OK
16,256,0.1,1.7453889846801758,2097152,16777216,8.0,0.019329071044921875,0.8866342835357962,0.0011470317840576172,0.4389173349298212,OK
16,256,0.01,1.766861915588379,2097152,16777216,8.0,0.01740407943725586,0.8866342835357962,0.0011489391326904297,0.4389173349298212,OK
16,256,0.001,1.6410832405090332,2097152,16777216,8.0,0.017256975173950195,0.8866342835357962,0.0011548995971679688,0.4389173349298212,OK
16,256,0.0001,1.729900598526001,2097152,16777216,8.0,0.016693115234375,0.8866342835357962,0.0011379718780517578,0.4389173349298212,OK
16,256,1e-05,1.7483961582183838,2097152,16777216,8.0,0.017132043838500977,0.8866342835357962,0.0011410713195800781,0.4389173349298212,OK
16,256,1e-06,1.7380180358886719,2097152,16777216,8.0,0.018582820892333984,0.8866342835357962,0.0012521743774414062,0.4389173349298212,OK
8,128,0.1,1.671489953994751,2097152,16777216,8.0,0.017683982849121094,0.8878249226321389,0.00267791748046875,0.628186169451155,OK
8,128,0.01,1.4141781330108643,2097152,16777216,8.0,0.018543720245361328,0.8878249226321389,0.0026159286499023438,0.628186169451155,OK
8,128,0.001,1.5164096355438232,2097152,16777216,8.0,0.017596006393432617,0.8878249226321389,0.0026161670684814453,0.628186169451155,OK
8,128,0.0001,1.647049903869629,2097152,16777216,8.0,0.017225980758666992,0.8878249226321389,0.0026171207427978516,0.628186169451155,OK
8,128,1e-05,1.6773321628570557,2097152,16777216,8.0,0.017663955688476562,0.8878249226321389,0.0025510787963867188,0.628186169451155,OK
8,128,1e-06,1.6570930480957031,2097152,16777216,8.0,0.01756596565246582,0.8878249226321389,0.002529144287109375,0.628186169451155,OK
64,512,0.1,1.8935132026672363,4194304,33554432,4.0,0.028968334197998047,0.784509410229166,0.000904083251953125,0.2010516040057168,OK
64,512,0.01,1.8310887813568115,4194304,33554432,4.0,0.025681018829345703,0.784509410229166,0.0009279251098632812,0.2010516040057168,OK
64,512,0.001,1.8692128658294678,4194304,33554432,4.0,0.029391765594482422,0.784509410229166,0.0008592605590820312,0.2010516040057168,OK
64,512,0.0001,1.8159196376800537,4194304,33554432,4.0,0.025544166564941406,0.784509410229166,0.0008330345153808594,0.2010516040057168,OK
64,512,1e-05,1.8266618251800537,4194304,33554432,4.0,0.025918960571289062,0.784509410229166,0.0008308887481689453,0.2010516040057168,OK
64,512,1e-06,1.8657619953155518,4194304,33554432,4.0,0.025262117385864258,0.784509410229166,0.0008518695831298828,0.2010516040057168,OK
32,256,0.1,1.7161600589752197,4194304,33554432,4.0,0.018625974655151367,0.7869365077251211,0.0018689632415771484,0.3163625627617505,OK
32,256,0.01,1.6236951351165771,4194304,33554432,4.0,0.018944978713989258,0.7869365077251211,0.001850128173828125,0.3163625627617505,OK
32,256,0.001,1.6372549533843994,4194304,33554432,4.0,0.01943516731262207,0.7869365077251211,0.0017740726470947266,0.3163625627617505,OK
32,256,0.0001,1.6142122745513916,4194304,33554432,4.0,0.018985986709594727,0.7869365077251211,0.0017981529235839844,0.3163625627617505,OK
32,256,1e-05,1.624324083328247,4194304,33554432,4.0,0.01910090446472168,0.7869365077251211,0.001750946044921875,0.3163625627617505,OK
32,256,1e-06,1.6208479404449463,4194304,33554432,4.0,0.01893305778503418,0.7869365077251211,0.0020589828491210938,0.3163625627617505,OK
16,128,0.1,1.6648969650268555,4194304,33554432,4.0,0.021625757217407227,0.788696505117663,0.0032379627227783203,0.456646028167933,OK
16,128,0.01,1.4150819778442383,4194304,33554432,4.0,0.018978118896484375,0.788696505117663,0.0029230117797851562,0.456646028167933,OK
16,128,0.001,1.5168049335479736,4194304,33554432,4.0,0.01994490623474121,0.788696505117663,0.0030889511108398438,0.456646028167933,OK
16,128,0.0001,1.6842730045318604,4194304,33554432,4.0,0.019358158111572266,0.788696505117663,0.0029387474060058594,0.456646028167933,OK
16,128,1e-05,1.6829237937927246,4194304,33554432,4.0,0.018774032592773438,0.788696505117663,0.0029630661010742188,0.456646028167933,OK
16,128,1e-06,1.6591370105743408,4194304,33554432,4.0,0.0186460018157959,0.788696505117663,0.0030601024627685547,0.456646028167933,OK
8,64,0.1,1.3450939655303955,4194304,33554432,4.0,0.025811195373535156,0.7910625152336606,0.00896596908569336,0.5398265012285427,OK
8,64,0.01,1.3271968364715576,4194304,33554432,4.0,0.02584671974182129,0.7910625152336606,0.0092010498046875,0.5398265012285427,OK
8,64,0.001,1.3472199440002441,4194304,33554432,4.0,0.026504039764404297,0.7910625152336606,0.00910806655883789,0.5398265012285427,OK
8,64,0.0001,1.3416180610656738,4194304,33554432,4.0,0.025606155395507812,0.7910625152336606,0.009014129638671875,0.5398265012285427,OK
8,64,1e-05,1.3433029651641846,4194304,33554432,4.0,0.025744915008544922,0.7910625152336606,0.009258031845092773,0.5398265012285427,OK
8,64,1e-06,1.3437681198120117,4194304,33554432,4.0,0.026051044464111328,0.7910625152336606,0.009184122085571289,0.5398265012285427,OK
128,512,0.1,1.7957477569580078,8388608,67108864,2.0,0.03180503845214844,0.6076734784684468,0.0013210773468017578,0.1385882234789517,OK
128,512,0.01,1.8083910942077637,8388608,67108864,2.0,0.03202700614929199,0.6076734784684468,0.001291036605834961,0.1385882234789517,OK
128,512,0.001,1.825896978378296,8388608,67108864,2.0,0.031832218170166016,0.6076734784684468,0.0012769699096679688,0.1385882234789517,OK
128,512,0.0001,1.81607985496521,8388608,67108864,2.0,0.031681060791015625,0.6076734784684468,0.0012769699096679688,0.1385882234789517,OK
128,512,1e-05,1.7972972393035889,8388608,67108864,2.0,0.03241705894470215,0.6076734784684468,0.0012810230255126953,0.1385882234789517,OK
128,512,1e-06,1.9014248847961426,8388608,67108864,2.0,0.03541398048400879,0.6076734784684468,0.0017249584197998047,0.1385882234789517,OK
64,256,0.1,1.5827357769012451,8388608,67108864,2.0,0.02305912971496582,0.6105047414124581,0.0019659996032714844,0.19135906958990917,OK
64,256,0.01,1.623776912689209,8388608,67108864,2.0,0.022571086883544922,0.6105047414124581,0.0019807815551757812,0.19135906958990917,OK
64,256,0.001,1.64823579788208,8388608,67108864,2.0,0.024528026580810547,0.6105047414124581,0.002187967300415039,0.19135906958990917,OK
64,256,0.0001,1.6245908737182617,8388608,67108864,2.0,0.022520065307617188,0.6105047414124581,0.0019757747650146484,0.19135906958990917,OK
64,256,1e-05,1.5742769241333008,8388608,67108864,2.0,0.022472381591796875,0.6105047414124581,0.0019621849060058594,0.19135906958990917,OK
64,256,1e-06,1.577484130859375,8388608,67108864,2.0,0.022336959838867188,0.6105047414124581,0.002049684524536133,0.19135906958990917,OK
32,128,0.1,1.5252418518066406,8388608,67108864,2.0,0.02941727638244629,0.6126365691398603,0.00502777099609375,0.25868246091121816,OK
32,128,0.01,1.4194858074188232,8388608,67108864,2.0,0.021490812301635742,0.6126365691398603,0.0051288604736328125,0.25868246091121816,OK
32,128,0.001,1.528041124343872,8388608,67108864,2.0,0.02241683006286621,0.6126365691398603,0.005598306655883789,0.25868246091121816,OK
32,128,0.0001,1.6766889095306396,8388608,67108864,2.0,0.021258831024169922,0.6126365691398603,0.005045890808105469,0.25868246091121816,OK
32,128,1e-05,1.6895861625671387,8388608,67108864,2.0,0.021435022354125977,0.6126365691398603,0.005555868148803711,0.25868246091121816,OK
32,128,1e-06,1.6671748161315918,8388608,67108864,2.0,0.021011829376220703,0.6126365691398603,0.005326032638549805,0.25868246091121816,OK
16,64,0.1,1.3524117469787598,8388608,67108864,2.0,0.0269010066986084,0.6155881395657051,0.009586095809936523,0.3191180306734536,OK
16,64,0.01,1.3463420867919922,8388608,67108864,2.0,0.027602195739746094,0.6155881395657051,0.009267807006835938,0.3191180306734536,OK
16,64,0.001,1.3605549335479736,8388608,67108864,2.0,0.030771970748901367,0.6155881395657051,0.010031938552856445,0.3191180306734536,OK
